 142,    141000,    -3,    -7,     7,     0,  -338,  -798,  1140,     6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 143,    142000,    -1,    -8,     5,     0,    31, -1030,  1011,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 144,    143000,     1,    -7,     3,     0,   386, -1162,   790,     0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 145,    144000,     5,    -5,     0,     0,   697, -1173,   490,     0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 146,    145000,     6,    -4,    -1,     0,   952, -1063,   125,     1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 147,    146000,     8,    -1,    -4,     0,  1137,  -863,  -236,     5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 148,    147000,     9,     0,    -6,     0,  1170,  -578,  -572,     9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 149,    148000,     8,     3,    -7,     0,  1101,  -227,  -858,    10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 150,    149000,     7,     6,    -9,     0,   931,   142, -1067,     8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 151,    150000,     7,     6,    -9,     0,   654,   484, -1168,     0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 152,    151000,     3,     8,    -7,     0,   319,   798, -1155,    -3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 153,    152000,     0,     9,    -5,     0,   -37,  1021, -1027,    -2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 154,    153000,    -1,     8,    -3,     0,  -395,  1145,  -797,     1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 155,    154000,    -4,     6,     0,     0,  -717,  1156,  -489,     4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 156,    155000,    -6,     4,     1,     0,  -968,  1046,  -138,     2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 157,    156000,    -8,     1,     5,     0, -1138,   860,   223,    -1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 158,    157000,    -9,     0,     7,     0, -1181,   564,   558,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 159,    158000,    -8,    -3,     8,     0, -1117,   215,   844,    -7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 160,    159000,    -7,    -6,     9,     0,  -945,  -148,  1052,    -3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 161,    160000,    -6,    -6,     9,     0,  -668,  -502,  1152,     0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 162,    161000,    -2,    -7,     7,     0,  -333,  -801,  1139,     6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 163,    162000,    -1,    -8,     5,     0,    37, -1033,  1008,     3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 164,    163000,     1,    -7,     2,     0,   391, -1163,   786,     0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 165,    164000,     5,    -5,     0,     0,   701, -1172,   485,     0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 166,    165000,     6,    -4,    -1,     0,   955, -1060,   119,     1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 167,    166000,     8,    -1,    -4,     0,  1139,  -859,  -242,     5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 168,    167000,     9,     1,    -6,     0,  1169,  -573,  -577,     9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 169,    168000,     8,     3,    -7,     0,  1099,  -216,  -872,     8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 170,    169000,     7,     6,    -9,     0,   930,   129, -1039,    16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 171,    170000,     7,     6,   -18,    -6,   643,   387,  -973,    56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 172,    171000,     2,     7,   -34,   -14,   223,   633,  -833,    51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 173,    172000,     6,    13,   -49,   -22,  -144,   850,  -682,    40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 174,    173000,    10,    20,   -60,   -29,  -484,  1019,  -524,    28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 175,    174000,     9,    22,   -66,   -34,  -768,  1096,  -343,    13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 176,    175000,     8,    22,   -64,   -35,  -966,  1048,  -120,    -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 177,    176000,     4,    20,   -56,   -32, -1096,   911,   125,   -29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 178,    177000,     2,    15,   -42,   -25, -1098,   677,   342,   -49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 179,    178000,     0,     9,   -23,   -14,  -992,   380,   526,   -62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 180,    179000,    -2,     4,    -1,    -3,  -793,    45,   664,   -63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 181,    180000,    -4,    -2,    19,     5,  -519,  -300,   737,   -59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 182,    181000,    -8,    -8,    39,    18,  -196,  -610,   743,   -53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 183,    182000,   -10,   -15,    54,    27,   125,  -873,   682,   -42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 184,    183000,   -11,   -20,    65,    32,   443, -1056,   553,   -29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 185,    184000,   -10,   -23,    73,    38,   725, -1129,   362,   -13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 186,    185000,   -10,   -24,    71,    40,   936, -1080,   126,    10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 187,    186000,    -6,   -21,    63,    37,  1064,  -942,  -112,    31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 188,    187000,    -3,   -16,    48,    30,  1077,  -708,  -332,    51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 189,    188000,     0,   -10,    28,    19,   984,  -402,  -523,    64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 190,    189000,     3,    -3,     5,     8,   792,   -57,  -667,    70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 191,    190000,     5,     3,   -17,    -5,   518,   286,  -745,    69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 192,    191000,     9,     9,   -35,   -14,   210,   597,  -752,    59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 193,    192000,    10,    15,   -49,   -22,  -146,   847,  -678,    46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 194,    193000,    10,    20,   -60,   -29,  -490,  1023,  -545,    32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 195,    194000,     9,    22,   -66,   -34,  -771,  1100,  -364,    14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 196,    195000,     8,    22,   -64,   -35,  -969,  1063,  -141,    -4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 197,    196000,     4,    20,   -56,   -32, -1097,   924,    97,   -25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 198,    197000,     2,    15,   -41,   -25, -1098,   702,   317,   -46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 199,    198000,     0,     9,   -22,   -14,  -989,   400,   512,   -61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 200,    199000,    -2,     4,     0,    -3,  -789,    54,   660,   -66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 201,    200000,    -4,    -2,    20,     5,  -515,  -289,   738,   -62,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 202,    201000,    -9,    -8,    39,    18,  -191,  -599,   743,   -53,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 203,    202000,   -10,   -15,    54,    27,   130,  -848,   669,   -41,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 204,    203000,   -11,   -20,    65,    32,   448, -1031,   536,   -28,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 205,    204000,   -10,   -23,    73,    38,   729, -1118,   354,   -12,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 206,    205000,   -10,   -24,    71,    40,   939, -1079,   131,     9,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 207,    206000,    -6,   -21,    63,    37,  1066,  -939,  -100,    30,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 208,    207000,    -3,   -16,    48,    30,  1076,  -703,  -325,    49,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 209,    208000,     0,   -10,    28,    19,   982,  -405,  -518,    63,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 210,    209000,     3,    -2,     5,     8,   788,   -64,  -662,    70,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 211,    210000,     5,     3,   -18,    -5,   514,   292,  -746,    68,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 212,    211000,     9,     9,   -35,   -14,   205,   601,  -751,    58,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 213,    212000,    10,    16,   -49,   -22,  -152,   851,  -676,    46,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 214,    213000,    10,    20,   -60,   -29,  -495,  1025,  -543,    31,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 215,    214000,     9,    22,   -66,   -34,  -775,  1101,  -361,    14,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 216,    215000,     8,    22,   -64,   -35,  -971,  1062,  -137,    -5,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 217,    216000,     4,    20,   -55,   -32, -1099,   921,   101,   -26,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 218,    217000,     2,    15,   -41,   -25, -1097,   697,   321,   -46,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 219,    218000,     0,     9,   -22,   -14,  -987,   394,   514,   -61,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 220,    219000,    -2,     3,     0,    -3,  -785,    48,   662,   -66,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 221,    220000,    -4,    -2,    20,     6,  -510,  -294,   738,   -62,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 222,    221000,    -9,    -8,    39,    18,  -186,  -603,   743,   -53,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 223,    222000,   -10,   -15,    54,    27,   135,  -851,   667,   -41,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 224,    223000,   -11,   -20,    66,    32,   453, -1034,   534,   -28,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 225,    224000,   -10,   -23,    73,    38,   733, -1118,   351,   -11,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 226,    225000,   -10,   -24,    71,    40,   942, -1077,   127,     9,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 227,    226000,    -6,   -21,    62,    37,  1067,  -936,  -103,    30,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 228,    227000,    -3,   -16,    47,    30,  1076,  -698,  -328,    49,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 229,    228000,     0,   -10,    28,    19,   979,  -400,  -520,    63,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 230,    229000,     3,    -2,     5,     8,   784,   -59,  -664,    70,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 231,    230000,     5,     3,   -18,    -5,   509,   297,  -747,    68,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 232,    231000,     9,    10,   -35,   -14,   200,   606,  -751,    58,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 233,    232000,    10,    16,   -49,   -22,  -158,   854,  -675,    46,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 234,    233000,    10,    20,   -60,   -29,  -500,  1027,  -540,    31,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 235,    234000,     9,    22,   -66,   -34,  -779,  1101,  -358,    13,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 236,    235000,     8,    22,   -64,   -35,  -974,  1060,  -133,    -5,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 237,    236000,     4,    20,   -55,   -32, -1100,   918,   105,   -26,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 238,    237000,     2,    15,   -41,   -24, -1096,   693,   324,   -47,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 239,    238000,     0,     9,   -22,   -14,  -984,   389,   517,   -61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 240,    239000,    -2,     3,     0,    -3,  -781,    43,   664,   -66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 241,    240000,    -4,    -2,    20,     6,  -505,  -299,   739,   -62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 242,    241000,    -9,    -8,    39,    19,  -180,  -608,   742,   -53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 243,    242000,   -10,   -15,    54,    27,   140,  -855,   666,   -41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 244,    243000,   -11,   -20,    66,    33,   458, -1036,   531,   -27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 245,    244000,   -10,   -23,    73,    38,   736, -1118,   348,   -11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 246,    245000,   -10,   -24,    71,    40,   944, -1076,   124,     9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 247,    246000,    -5,   -21,    62,    37,  1068,  -933,  -107,    31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 248,    247000,    -3,   -16,    47,    29,  1075,  -694,  -336,    36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 249,    248000,     0,    -9,    26,    18,   977,  -394,  -499,    81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 250,    249000,     3,    -3,     6,     8,   780,   -53,  -577,   160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 251,    250000,     6,    -3,     3,     8,   505,   303,  -592,   219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 252,    251000,     2,     0,     0,     5,   194,   610,  -589,   220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
 253,    252000,     0,     3,     0,     4,  -164,   858,  -531,   188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 254,    253000,    -1,     5,     0,     4,  -505,  1029,  -434,   136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 255,    254000,    -3,     7,     0,     2,  -782,  1101,  -301,    70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 256,    255000,    -4,     8,     0,     3,  -977,  1059,  -135,   -11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 257,    256000,    -5,     9,     0,     2, -1101,   915,    45,   -89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 258,    257000,    -6,     9,     0,     1, -1095,   689,   216,  -157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 259,    258000,    -5,     8,     0,     0,  -982,   383,   365,  -210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 260,    259000,    -3,     5,     0,     0,  -777,    37,   488,  -237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 261,    260000,    -3,     4,     0,     0,  -500,  -304,   582,  -231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 262,    261000,     0,     1,     0,     1,  -175,  -612,   624,  -208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 263,    262000,     2,     0,     0,     2,   145,  -858,   579,  -172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 264,    263000,     4,    -1,     0,     2,   463, -1039,   476,  -123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 265,    264000,     7,    -3,     0,     3,   740, -1118,   323,   -61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 266,    265000,     9,    -3,     0,     3,   947, -1074,   132,    11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 267,    266000,    10,    -4,     0,     4,  1069,  -930,   -60,    86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 268,    267000,    11,    -4,     0,     5,  1074,  -689,  -255,   148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 269,    268000,     9,    -3,     0,     4,   975,  -389,  -429,   197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 270,    269000,     7,    -2,     0,     5,   776,   -47,  -558,   225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 271,    270000,     5,    -3,     0,     7,   500,   308,  -628,   229,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 272,    271000,     2,     0,     0,     5,   189,   615,  -635,   207,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 273,    272000,     0,     3,     0,     4,  -169,   861,  -580,   170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 274,    273000,    -1,     5,     0,     4,  -510,  1031,  -474,   120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 275,    274000,    -3,     7,     0,     2,  -786,  1101,  -324,    59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 276,    275000,    -5,     8,     0,     3,  -980,  1057,  -138,   -12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 277,    276000,    -5,     9,     0,     2, -1101,   912,    61,   -85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 278,    277000,    -6,     9,     0,     1, -1094,   685,   251,  -147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 279,    278000,    -5,     8,     0,     0,  -979,   378,   422,  -194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 280,    279000,    -3,     5,     0,     0,  -773,    31,   551,  -221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 281,    280000,    -2,     4,     0,     0,  -495,  -310,   621,  -225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
 282,    281000,     0,     1,     0,     1,  -170,  -617,   635,  -205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
